Gold Label,words,m_label,covid,economic,education,environmental,foreign policy,governance,health,immigration,military,safety,social cultural,social programs
"health,social programs,economic","medicare,going bankrupt,medicare for all,need medicare",social programs,0,0,0,0,0,0,0,0,0,0,0,correct label
health,"prescription drug,prescription",health,0,0,0,0,0,0,correct label,0,0,0,0,0
"governance,military,foreign policy",service members,military,0,0,0,0,0,0,0,0,correct label,0,0,0
"social cultural,safety","hate crimes,domestic violence,shootings,gun,gun violence",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"impeachment,usmca","foreign policy,governance",0,0,0,0,usmca,impeachment,0,0,0,0,0,0
immigration,prosperity,economic,0,prosperity,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,immigrants,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
"social programs,economic",affordable housing,social programs,0,0,0,0,0,0,0,0,0,0,0,correct label
no topic,"workers,health care,health","economic,health,social programs",0,workers,0,0,0,0,"health care,health",0,0,0,0,health care
"health,social cultural,governance","wade,abortion,roe,roe v wade,justices","governance,health,social cultural",0,0,0,0,0,correct label,correct label,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,education,health,safety","education,health","education,health",0,0,correct label,0,0,0,correct label,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,governance",black,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"covid,health",protective equipment,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"justice reform,criminal,criminal justice,incarcerated",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"health,covid",coronavirus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,impeachment,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
economic,"middle class,sexual orientation","economic,social cultural",0,middle class,0,0,0,0,0,0,0,0,sexual orientation,0
safety,marijuana,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"health,covid",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"foreign policy,governance",foreign,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
military,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,latinos,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
economic,"savings,shareholders,wealth,banks",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,education",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,health,health,0,0,0,0,0,0,health,0,0,0,0,0
governance,"impeachment,mueller report",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,health,covid","coronavirus pandemic,virtual town hall,pandemic,coronavirus",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
"health,covid","health care,coronavirus,cdc,health","covid,health,social programs",correct label,0,0,0,0,0,correct label,0,0,0,0,health care
military,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid","workers,virtual town hall","covid,economic",correct label,workers,0,0,0,0,0,0,0,0,0,0
"foreign policy,immigration,social cultural","muslim ban,muslim","foreign policy,social cultural",0,0,0,0,correct label,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,social programs,health","health care system,medicare,health care,million americans,medicare for all,health,coronavirus,need medicare","covid,health,social programs",correct label,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"racism,prejudice",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"education,governance,social cultural","disabilities,education,special education,voting rights act,voting rights","education,governance,social cultural",0,0,correct label,0,0,correct label,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,criminal,safety,0,0,0,0,0,0,0,0,0,criminal,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"commonsense gun,gun",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
environmental,"climate change,climate,environment",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,middle class,economic,0,middle class,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid","coronavirus,health","covid,health",correct label,0,0,0,0,0,correct label,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"military,foreign policy",usmca,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
governance,impeachment,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"immigration,social cultural,health","disabilities,green cards,immigration,immigrants,xenophobia","immigration,social cultural",0,0,0,0,0,0,0,correct label,0,0,correct label,0
foreign policy,foreign,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
"covid,governance",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"the nra,gun,nra,gun violence",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,foreign policy",usmca,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
"health,safety,covid",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","small business,pandemic,banks","covid,economic",correct label,correct label,0,0,0,0,0,0,0,0,0,0
social cultural,anti semitism,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"health,covid",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"nra,ending gun,the nra,gun,gun violence,gun lobby",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural,safety","black,criminal justice,health care,addiction,criminal justice system,health,criminal,broken criminal","health,safety,social cultural,social programs",0,0,0,0,0,0,correct label,0,0,correct label,correct label,health care
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,capitalism,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"public servant america,foreign",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","health insurance,medicare,million americans,affordable care act,medicare for all,health,affordable care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","health care,health","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"foreign policy,governance,economic","american companies,foreign","economic,foreign policy",0,correct label,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"workers,large corporations,tax",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,marijuana,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,environmental","climate change,climate,floods,climate crisis",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social cultural","black,capital punishment,death penalty","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
"social cultural,health","health care,health","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,health care
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,economic,health",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,jobs,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"health,covid","many americans,virus","covid,social programs",correct label,0,0,0,0,0,0,0,0,0,0,0
safety,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"jobs,economy,wages,stagnant",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid",coronavirus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","economy,health care,health,american worker","economic,health,social programs",0,correct label,0,0,0,0,correct label,0,0,0,0,health care
"social cultural,immigration","immigration policy,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
safety,"the nra,gun,nra,gun lobby",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,safety","racist,latino,black,marijuana","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,social cultural",virus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"constitution,impeachment",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"foreign policy,governance",impeachment,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,wealth,economic,0,wealth,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","racist,banks","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
environmental,"climate change,climate,climate crisis",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
economic,economy,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
safety,"gun,gun violence",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
foreign policy,"iran deal,kingdom",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"workers,american workers",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural","health,pulpit","health,social cultural",0,0,0,0,0,0,correct label,0,0,0,correct label,0
"covid,health","covid 19,covid",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,foreign policy",restrict travel,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,black,social cultural,0,0,0,0,0,0,0,0,0,0,black,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,governance,social cultural","sexual orientation,supreme court","governance,social cultural",0,0,0,0,0,correct label,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","economy,coronavirus,economic","covid,economic",correct label,correct label,0,0,0,0,0,0,0,0,0,0
"covid,health,foreign policy",europe,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,health,safety,covid","workers,child care,fed","economic,social programs",0,correct label,0,0,0,0,0,0,0,0,0,child care
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","health care,health,obamacare","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,impeachment,governance,0,0,0,0,0,impeachment,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","health insurance,medicare,medicare for all,health,need medicare","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
"economic,health,education","education,health care,health","education,health,social programs",0,0,correct label,0,0,0,correct label,0,0,0,0,health care
"social cultural,immigration",border,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
governance,constitution,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,"gold star families,military leaders",military,0,0,0,0,0,0,0,0,correct label,0,0,0
"economic,environmental","climate change,green new deal,new deal,economy,green new,defeat climate,jobs,climate","economic,environmental",0,correct label,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,foreign,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","bailouts,ceos,taxpayers,large corporations,pandemic","covid,economic",correct label,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"foreign policy,military","endless war,troops,combat troops","foreign policy,military",0,0,0,0,correct label,0,0,0,correct label,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"cold war,foreign,new cold war",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
"governance,foreign policy",national intelligence,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"many americans,economy","economic,social programs",0,economy,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"public schools,school",education,0,0,"school,public schools",0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social programs,education","affordable housing,school system,school","education,social programs",0,0,correct label,0,0,0,0,0,0,0,0,correct label
economic,middle class,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,safety",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural,covid","covid 19,black,covid","covid,social cultural",correct label,0,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"impeach president,impeach",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
economic,"workers,jobs",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"ceos,workers,prosperity",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"african american woman,african american,color,african",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"criminal,criminal justice,criminal justice system,incarceration",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"economic,health,social programs,covid","virus,medicare,health care,going bankrupt,care costs,out of pocket,medicare for all,health,health care costs","covid,health,social programs",correct label,0,0,0,0,0,correct label,0,0,0,0,correct label
"economic,governance",tax,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,latinos,social cultural,0,0,0,0,0,0,0,0,0,0,latinos,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,economy,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"right to vote,voter suppression,voting rights",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
foreign policy,foreign,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,health,economic","education,health care,health,wages,child care","economic,education,health,social programs",0,correct label,correct label,0,0,0,correct label,0,0,0,0,"health care,child care"
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"immigration,social cultural,foreign policy","muslims,muslim",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
environmental,"climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","economy,black,black communities,color","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
economic,wages,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid","national testing strategy,testing",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"governance,social cultural,health","wade,abortion,health care,contraception,health,roe,roe v wade","governance,health,social cultural,social programs",0,0,0,0,0,correct label,correct label,0,0,0,correct label,health care
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health","defense production act,invoke,chinese virus,virus",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
"economic,health,covid","covid 19,covid,workers","covid,economic",correct label,correct label,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,education,economic","student loan,student,economy","economic,education,social programs",0,correct label,correct label,0,0,0,0,0,0,0,0,"student,student loan"
environmental,climate,environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
governance,impeachment,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"economic,social cultural,safety","black,criminal justice,criminal,justice reform,wealth,racial","economic,safety,social cultural",0,correct label,0,0,0,0,0,0,0,correct label,correct label,0
economic,"workers,american workers",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
economic,"economy,tax,tax plan",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"health,covid","ventilators,invoke",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
"economic,social cultural,education","education,black,segregated","education,social cultural",0,0,correct label,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,mass shooting,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"economic,environmental,social programs","green new,new deal,green new deal",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,education","colleges,jobs","economic,social programs",0,correct label,0,0,0,0,0,0,0,0,0,colleges
social cultural,disabilities,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
no topic,business leaders,economic,0,business leaders,0,0,0,0,0,0,0,0,0,0
"economic,immigration,military,safety","border,vets","immigration,military",0,0,0,0,0,0,0,correct label,correct label,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,jobs,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"immigration,safety","illegal immigration,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,economy,economic,0,economy,0,0,0,0,0,0,0,0,0,0
"economic,education","education,public education,school,teachers",education,0,0,correct label,0,0,0,0,0,0,0,0,0
"covid,economic,health,governance","coronavirus,pandemic",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
"economic,education","teachers,school",education,0,0,correct label,0,0,0,0,0,0,0,0,0
"health,covid",coronavirus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
"military,foreign policy",troops,military,0,0,0,0,0,0,0,0,correct label,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
